,Technologies,Error Type,Value
1007,Libraries - Moment.js,marquee,0.005481329222336417
1008,Libraries - Moment.js,meta_refresh,0.006023752426630125
1009,Libraries - Moment.js,server_image_map,0.0
1010,Libraries - Moment.js,th_empty,0.11693502340984355
1011,Libraries - Moment.js,title_invalid,0.007022953066118534
1012,Libraries - prettyPhoto,contrast,37.85870762452576
1013,Libraries - prettyPhoto,alt_area_missing,0.031085546444743605
1014,Libraries - prettyPhoto,alt_input_missing,0.02854607759148207
1015,Libraries - prettyPhoto,alt_link_missing,7.223412067066454
1016,Libraries - prettyPhoto,alt_map_missing,0.009423571166319911
1017,Libraries - prettyPhoto,alt_missing,3.6884408273161178
1018,Libraries - prettyPhoto,alt_spacer_missing,0.47169869049076
1019,Libraries - prettyPhoto,aria_reference_broken,0.464508628074899
1020,Libraries - prettyPhoto,blink,0.0005507281850446701
1021,Libraries - prettyPhoto,button_empty,0.9359931464936972
1022,Libraries - prettyPhoto,heading_empty,0.537021172439114
1023,Libraries - prettyPhoto,label_empty,0.1713070615591727
1024,Libraries - prettyPhoto,label_missing,2.6082486843715578
1025,Libraries - prettyPhoto,label_multiple,0.1411087994125566
1026,Libraries - prettyPhoto,language_missing,0.1266980785705544
1027,Libraries - prettyPhoto,link_empty,11.039560641292375
1028,Libraries - prettyPhoto,link_skip_broken,0.012146616081263004
1029,Libraries - prettyPhoto,longdesc_invalid,0.007373638477542528
1030,Libraries - prettyPhoto,marquee,0.012238404112103782
1031,Libraries - prettyPhoto,meta_refresh,0.0028454289560641294
1032,Libraries - prettyPhoto,server_image_map,0.0
1033,Libraries - prettyPhoto,th_empty,0.02518051646065353
1034,Libraries - prettyPhoto,title_invalid,0.009209399094358096
1035,Libraries - script.aculo.us,contrast,44.17949008498584
1036,Libraries - script.aculo.us,alt_area_missing,0.055637393767705386
1037,Libraries - script.aculo.us,alt_input_missing,0.08226628895184136
1038,Libraries - script.aculo.us,alt_link_missing,9.010538243626062
1039,Libraries - script.aculo.us,alt_map_missing,0.036487252124645896
1040,Libraries - script.aculo.us,alt_missing,7.459716713881019
1041,Libraries - script.aculo.us,alt_spacer_missing,1.1663456090651558
1042,Libraries - script.aculo.us,aria_reference_broken,0.45257790368271955
1043,Libraries - script.aculo.us,blink,0.0009065155807365439
1044,Libraries - script.aculo.us,button_empty,0.8189235127478753
1045,Libraries - script.aculo.us,heading_empty,0.3845892351274788
1046,Libraries - script.aculo.us,label_empty,0.20237960339943342
1047,Libraries - script.aculo.us,label_missing,2.4410198300283286
1048,Libraries - script.aculo.us,label_multiple,0.16543909348441926
1049,Libraries - script.aculo.us,language_missing,0.29019830028328614
1050,Libraries - script.aculo.us,link_empty,7.925779036827196
1051,Libraries - script.aculo.us,link_skip_broken,0.022889518413597734
1052,Libraries - script.aculo.us,longdesc_invalid,0.024475920679886687
1053,Libraries - script.aculo.us,marquee,0.017563739376770537
1054,Libraries - script.aculo.us,meta_refresh,0.0046458923512747875
1055,Libraries - script.aculo.us,server_image_map,0.0
1056,Libraries - script.aculo.us,th_empty,0.2148441926345609
1057,Libraries - script.aculo.us,title_invalid,0.004532577903682719
1058,Libraries - Select2,contrast,42.6588267099216
1059,Libraries - Select2,alt_area_missing,0.05046408939352978
1060,Libraries - Select2,alt_input_missing,0.02451112913400018
1061,Libraries - Select2,alt_link_missing,5.849508876272867
1062,Libraries - Select2,alt_map_missing,0.008290528971794178
1063,Libraries - Select2,alt_missing,5.231999639542218
1064,Libraries - Select2,alt_spacer_missing,0.566414346219699
1065,Libraries - Select2,aria_reference_broken,1.165495178877174
1066,Libraries - Select2,blink,0.00040551500405515005
1067,Libraries - Select2,button_empty,1.5305487969721547
1068,Libraries - Select2,heading_empty,0.49472830494728304
1069,Libraries - Select2,label_empty,0.5001802288906911
1070,Libraries - Select2,label_missing,3.894566098945661
1071,Libraries - Select2,label_multiple,0.27885915112192483
1072,Libraries - Select2,language_missing,0.16612597999459314
1073,Libraries - Select2,link_empty,11.44034423718122
1074,Libraries - Select2,link_skip_broken,0.021402180769577363
1075,Libraries - Select2,longdesc_invalid,0.008020185635757411
1076,Libraries - Select2,marquee,0.007479498963683879
1077,Libraries - Select2,meta_refresh,0.0026583761376948725
1078,Libraries - Select2,server_image_map,0.0
1079,Libraries - Select2,th_empty,0.05136523384698567
1080,Libraries - Select2,title_invalid,0.005496981166080923
1081,Libraries - Slick,contrast,40.89058345457282
1082,Libraries - Slick,alt_area_missing,0.03945718155822004
1083,Libraries - Slick,alt_input_missing,0.01866251944012442
1084,Libraries - Slick,alt_link_missing,8.678723724476997
1085,Libraries - Slick,alt_map_missing,0.00780113379822405
1086,Libraries - Slick,alt_missing,7.059624742888677
1087,Libraries - Slick,alt_spacer_missing,0.35029849997491597
1088,Libraries - Slick,aria_reference_broken,4.981186976370842
1089,Libraries - Slick,blink,0.000526764661616415
1090,Libraries - Slick,button_empty,1.5029849997491598
1091,Libraries - Slick,heading_empty,0.5405608789444639
1092,Libraries - Slick,label_empty,0.40761551196508305
1093,Libraries - Slick,label_missing,3.3737269854010936
1094,Libraries - Slick,label_multiple,0.2834244719811368
1095,Libraries - Slick,language_missing,0.15910801183966286
1096,Libraries - Slick,link_empty,11.45035870165053
1097,Libraries - Slick,link_skip_broken,0.024080670245321827
1098,Libraries - Slick,longdesc_invalid,0.012516931721266241
1099,Libraries - Slick,marquee,0.005844579340791652
1100,Libraries - Slick,meta_refresh,0.0041388651984146894
1101,Libraries - Slick,server_image_map,0.0
1102,Libraries - Slick,th_empty,0.030075753775146742
1103,Libraries - Slick,title_invalid,0.008403150554357097
1104,Libraries - SoundManager,contrast,35.587198025039676
1105,Libraries - SoundManager,alt_area_missing,0.06665491095044966
1106,Libraries - SoundManager,alt_input_missing,0.07582436959971786
1107,Libraries - SoundManager,alt_link_missing,7.581026274025745
1108,Libraries - SoundManager,alt_map_missing,0.023805325339446307
1109,Libraries - SoundManager,alt_missing,6.32445776758949
1110,Libraries - SoundManager,alt_spacer_missing,1.4699347557749955
1111,Libraries - SoundManager,aria_reference_broken,0.4940927526009522
1112,Libraries - SoundManager,blink,0.0014106859460412625
1113,Libraries - SoundManager,button_empty,1.1267853994004584
1114,Libraries - SoundManager,heading_empty,0.41244930347381414
1115,Libraries - SoundManager,label_empty,0.16857697055193088
1116,Libraries - SoundManager,label_missing,2.203315111973197
1117,Libraries - SoundManager,label_multiple,0.14724034561805677
1118,Libraries - SoundManager,language_missing,0.3297478398871451
1119,Libraries - SoundManager,link_empty,8.71557044612943
1120,Libraries - SoundManager,link_skip_broken,0.023981661082701465
1121,Libraries - SoundManager,longdesc_invalid,0.01216716628460589
1122,Libraries - SoundManager,marquee,0.030329747839887147
1123,Libraries - SoundManager,meta_refresh,0.004232057838123787
1124,Libraries - SoundManager,server_image_map,0.0
1125,Libraries - SoundManager,th_empty,0.07194498324810439
1126,Libraries - SoundManager,title_invalid,0.009169458649268207
1127,Libraries - Underscore.js,contrast,43.323087008777364
1128,Libraries - Underscore.js,alt_area_missing,0.05557781257967003
1129,Libraries - Underscore.js,alt_input_missing,0.006519284699712277
1130,Libraries - Underscore.js,alt_link_missing,7.492406308045307
1131,Libraries - Underscore.js,alt_map_missing,0.005280984812616091
1132,Libraries - Underscore.js,alt_missing,4.306843427905452
1133,Libraries - Underscore.js,alt_spacer_missing,0.2957715700914157
1134,Libraries - Underscore.js,aria_reference_broken,0.9697709145208872
1135,Libraries - Underscore.js,blink,0.0
1136,Libraries - Underscore.js,button_empty,1.5393524420002185
1137,Libraries - Underscore.js,heading_empty,0.5403357977929125
1138,Libraries - Underscore.js,label_empty,0.4231343555377499
1139,Libraries - Underscore.js,label_missing,3.0104527078704884
1140,Libraries - Underscore.js,label_multiple,0.2839713005790873
1141,Libraries - Underscore.js,language_missing,0.0749535637542339
1142,Libraries - Underscore.js,link_empty,12.315183741850895
1143,Libraries - Underscore.js,link_skip_broken,0.024438212477692393
1144,Libraries - Underscore.js,longdesc_invalid,0.000946935207779437
1145,Libraries - Underscore.js,marquee,0.004188367265178279
1146,Libraries - Underscore.js,meta_refresh,0.002585861528936155
1147,Libraries - Underscore.js,server_image_map,0.0
1148,Libraries - Underscore.js,th_empty,0.030629711913173326
1149,Libraries - Underscore.js,title_invalid,0.00801252868121062
1150,Libraries - YUI,contrast,30.961164084227256
1151,Libraries - YUI,alt_area_missing,0.03590584028605483
1152,Libraries - YUI,alt_input_missing,0.10642630115216528
1153,Libraries - YUI,alt_link_missing,5.1462554628526025
1154,Libraries - YUI,alt_map_missing,0.025377433452522843
1155,Libraries - YUI,alt_missing,5.188269765593961
1156,Libraries - YUI,alt_spacer_missing,0.6152165276122368
1157,Libraries - YUI,aria_reference_broken,0.32419547079856975
1158,Libraries - YUI,blink,0.0010925705204608662
1159,Libraries - YUI,button_empty,0.7493047278506159
1160,Libraries - YUI,heading_empty,0.26390544298768376
1161,Libraries - YUI,label_empty,0.168901470003973
1162,Libraries - YUI,label_missing,2.1146205800556217
1163,Libraries - YUI,label_multiple,0.12112634088200239
1164,Libraries - YUI,language_missing,0.2384783472387763
1165,Libraries - YUI,link_empty,6.535359555025824
1166,Libraries - YUI,link_skip_broken,0.006555423122765197
1167,Libraries - YUI,longdesc_invalid,0.0046682558601509735
1168,Libraries - YUI,marquee,0.013110846245530394
1169,Libraries - YUI,meta_refresh,0.01142232816845451
1170,Libraries - YUI,server_image_map,0.0
1171,Libraries - YUI,th_empty,0.04558998808104887
1172,Libraries - YUI,title_invalid,0.004866905045689313
1173,Libraries - Zepto,contrast,27.905033731188375
1174,Libraries - Zepto,alt_area_missing,0.020108977685521535
1175,Libraries - Zepto,alt_input_missing,0.04436948624805397
1176,Libraries - Zepto,alt_link_missing,3.4482355993772704
1177,Libraries - Zepto,alt_map_missing,0.014270887389724962
1178,Libraries - Zepto,alt_missing,4.020498183705241
1179,Libraries - Zepto,alt_spacer_missing,0.9071094966268811
1180,Libraries - Zepto,aria_reference_broken,0.24792423456149454
1181,Libraries - Zepto,blink,0.0009081473793461339
1182,Libraries - Zepto,button_empty,0.38842760768033213
1183,Libraries - Zepto,heading_empty,0.4041255838090296
1184,Libraries - Zepto,label_empty,0.15840685002594707
1185,Libraries - Zepto,label_missing,1.4900103788271926
1186,Libraries - Zepto,label_multiple,0.05604566683964712
1187,Libraries - Zepto,language_missing,0.2690710949662688
1188,Libraries - Zepto,link_empty,4.515568240788791
1189,Libraries - Zepto,link_skip_broken,0.005319148936170213
1190,Libraries - Zepto,longdesc_invalid,0.008822003113648157
1191,Libraries - Zepto,marquee,0.010249091852620653
1192,Libraries - Zepto,meta_refresh,0.003243383497664764
1193,Libraries - Zepto,server_image_map,0.0
1194,Libraries - Zepto,th_empty,0.04436948624805397
1195,Libraries - Zepto,title_invalid,0.004281266216917488
1196,Google Maps,contrast,39.44459279038718
1197,Google Maps,alt_area_missing,0.4465528506093231
1198,Google Maps,alt_input_missing,0.015964548475982162
1199,Google Maps,alt_link_missing,5.718404681419197
1200,Google Maps,alt_map_missing,0.0064767207340283494
1201,Google Maps,alt_missing,8.852995483339487
1202,Google Maps,alt_spacer_missing,0.2487856148623697
1203,Google Maps,aria_reference_broken,0.9992330199130756
1204,Google Maps,blink,0.0012498934749879272
1205,Google Maps,button_empty,1.4741641337386018
1206,Google Maps,heading_empty,0.7149674743629805
1207,Google Maps,label_empty,0.3833480101127745
1208,Google Maps,label_missing,3.6753401698718857
1209,Google Maps,label_multiple,0.2971053603386075
1210,Google Maps,language_missing,0.13976081583955913
1211,Google Maps,link_empty,10.522483879214839
1212,Google Maps,link_skip_broken,0.018776808794704995
1213,Google Maps,longdesc_invalid,0.003124733687469818
1214,Google Maps,marquee,0.008976507684004204
1215,Google Maps,meta_refresh,0.0016191801835070874
1216,Google Maps,server_image_map,0.0
1217,Google Maps,th_empty,0.04187143141209556
1218,Google Maps,title_invalid,0.007897054228332813
1219,Java,contrast,34.14609587348653
1220,Java,alt_area_missing,0.0837039782554979
1221,Java,alt_input_missing,0.04935754880158142
1222,Java,alt_link_missing,7.252285643686681
1223,Java,alt_map_missing,0.04274771435631332
1224,Java,alt_missing,7.8143068939955524
1225,Java,alt_spacer_missing,0.6010007412898444
1226,Java,aria_reference_broken,1.0987150976031628
1227,Java,blink,0.0030887076847047196
1228,Java,button_empty,1.649184581171238
1229,Java,heading_empty,0.5440449715838893
1230,Java,label_empty,0.3755868544600939
1231,Java,label_missing,3.2333209785025945
1232,Java,label_multiple,0.27779836916234246
1233,Java,language_missing,0.34222881146528294
1234,Java,link_empty,6.639486039041265
1235,Java,link_skip_broken,0.03990610328638498
1236,Java,longdesc_invalid,0.0053125772176921176
1237,Java,marquee,0.015814183345688165
1238,Java,meta_refresh,0.0035211267605633804
1239,Java,server_image_map,0.0
1240,Java,th_empty,0.0704843093649617
1241,Java,title_invalid,0.01278724981467754
1242,PHP,contrast,39.66452346599966
1243,PHP,alt_area_missing,0.03338289681764628
1244,PHP,alt_input_missing,0.04349195748461117
1245,PHP,alt_link_missing,6.925591769101368
1246,PHP,alt_map_missing,0.013665660695946925
1247,PHP,alt_missing,5.029712888816084
1248,PHP,alt_spacer_missing,0.47689312558672875
1249,PHP,aria_reference_broken,0.4962417857975416
1250,PHP,blink,0.0006678469496405597
1251,PHP,button_empty,0.8429929624052571
1252,PHP,heading_empty,0.3752512301614804
1253,PHP,label_empty,0.28434213925238944
1254,PHP,label_missing,2.496604061265507
1255,PHP,label_multiple,0.1278391370913375
1256,PHP,language_missing,0.266042502787946
1257,PHP,link_empty,7.636429791014308
1258,PHP,link_skip_broken,0.01617638720002016
1259,PHP,longdesc_invalid,0.010518589456838815
1260,PHP,marquee,0.016970243008083467
1261,PHP,meta_refresh,0.004284301186373402
1262,PHP,server_image_map,0.0
1263,PHP,th_empty,0.04764709959110126
1264,PHP,title_invalid,0.01267649115732836
1265,WebFrameworks - animate.css,contrast,37.497890049199775
1266,WebFrameworks - animate.css,alt_area_missing,0.03611224549326177
1267,WebFrameworks - animate.css,alt_input_missing,0.00989829453746378
1268,WebFrameworks - animate.css,alt_link_missing,6.74071913346168
1269,WebFrameworks - animate.css,alt_map_missing,0.004103222293526243
1270,WebFrameworks - animate.css,alt_missing,5.2794858331874845
1271,WebFrameworks - animate.css,alt_spacer_missing,0.23639227582988157
1272,WebFrameworks - animate.css,aria_reference_broken,0.7011454018629796
1273,WebFrameworks - animate.css,blink,0.00029169826731229216
1274,WebFrameworks - animate.css,button_empty,1.1134900725356358
1275,WebFrameworks - animate.css,heading_empty,0.5853800828423079
1276,WebFrameworks - animate.css,label_empty,0.41125566380802364
1277,WebFrameworks - animate.css,label_missing,2.639752639869319
1278,WebFrameworks - animate.css,label_multiple,0.1885343134395115
1279,WebFrameworks - animate.css,language_missing,0.1573420453882504
1280,WebFrameworks - animate.css,link_empty,11.341948155494624
1281,WebFrameworks - animate.css,link_skip_broken,0.014701592672539525
1282,WebFrameworks - animate.css,longdesc_invalid,0.007720280808198666
1283,WebFrameworks - animate.css,marquee,0.011220660015946172
1284,WebFrameworks - animate.css,meta_refresh,0.002275246485035879
1285,WebFrameworks - animate.css,server_image_map,0.0
1286,WebFrameworks - animate.css,th_empty,0.023549773447679053
1287,WebFrameworks - animate.css,title_invalid,0.011240106567100325
1288,WebFrameworks - Bootstrap,contrast,37.25171509869379
1289,WebFrameworks - Bootstrap,alt_area_missing,0.03652006363004952
1290,WebFrameworks - Bootstrap,alt_input_missing,0.017054645665763
1291,WebFrameworks - Bootstrap,alt_link_missing,6.090587681760133
1292,WebFrameworks - Bootstrap,alt_map_missing,0.006035892725113705
1293,WebFrameworks - Bootstrap,alt_missing,5.154992942441691
1294,WebFrameworks - Bootstrap,alt_spacer_missing,0.3052181121591647
1295,WebFrameworks - Bootstrap,aria_reference_broken,0.8682947594828938
1296,WebFrameworks - Bootstrap,blink,0.0006990343467837698
1297,WebFrameworks - Bootstrap,button_empty,1.2769206640826294
1298,WebFrameworks - Bootstrap,heading_empty,0.5046624694732597
1299,WebFrameworks - Bootstrap,label_empty,0.2758945175094661
1300,WebFrameworks - Bootstrap,label_missing,2.719382519660341
1301,WebFrameworks - Bootstrap,label_multiple,0.19847646360316357
1302,WebFrameworks - Bootstrap,language_missing,0.16841798669146146
1303,WebFrameworks - Bootstrap,link_empty,9.373172316447471
1304,WebFrameworks - Bootstrap,link_skip_broken,0.01751170658481393
1305,WebFrameworks - Bootstrap,longdesc_invalid,0.009495216543812874
1306,WebFrameworks - Bootstrap,marquee,0.010095669123742523
1307,WebFrameworks - Bootstrap,meta_refresh,0.005892501064234983
1308,WebFrameworks - Bootstrap,server_image_map,0.0
1309,WebFrameworks - Bootstrap,th_empty,0.04109067282055878
1310,WebFrameworks - Bootstrap,title_invalid,0.010723007640086931
1311,WebFrameworks - CodeIgniter,contrast,33.94850721234485
1312,WebFrameworks - CodeIgniter,alt_area_missing,0.10449513586044952
1313,WebFrameworks - CodeIgniter,alt_input_missing,0.04780275075478028
1314,WebFrameworks - CodeIgniter,alt_link_missing,6.710164374371017
1315,WebFrameworks - CodeIgniter,alt_map_missing,0.007212344850721235
1316,WebFrameworks - CodeIgniter,alt_missing,8.146762831264676
1317,WebFrameworks - CodeIgniter,alt_spacer_missing,0.31080174438108016
1318,WebFrameworks - CodeIgniter,aria_reference_broken,0.5177792687017779
1319,WebFrameworks - CodeIgniter,blink,0.0005031868500503186
1320,WebFrameworks - CodeIgniter,button_empty,0.9043944984904394
1321,WebFrameworks - CodeIgniter,heading_empty,0.5727943643072795
1322,WebFrameworks - CodeIgniter,label_empty,0.3123113049312311
1323,WebFrameworks - CodeIgniter,label_missing,3.079168064407917
1324,WebFrameworks - CodeIgniter,label_multiple,0.10533378061053338
1325,WebFrameworks - CodeIgniter,language_missing,0.33948339483394835
1326,WebFrameworks - CodeIgniter,link_empty,7.918819188191882
1327,WebFrameworks - CodeIgniter,link_skip_broken,0.01962428715196243
1328,WebFrameworks - CodeIgniter,longdesc_invalid,0.0018450184501845018
1329,WebFrameworks - CodeIgniter,marquee,0.021133847702113386
1330,WebFrameworks - CodeIgniter,meta_refresh,0.006709158000670915
1331,WebFrameworks - CodeIgniter,server_image_map,0.0
1332,WebFrameworks - CodeIgniter,th_empty,0.054679637705467965
1333,WebFrameworks - CodeIgniter,title_invalid,0.009392821200939282
1334,WebFrameworks - Laravel,contrast,39.03977724741448
1335,WebFrameworks - Laravel,alt_area_missing,0.03579952267303103
1336,WebFrameworks - Laravel,alt_input_missing,0.07255369928400955
1337,WebFrameworks - Laravel,alt_link_missing,7.322673031026253
1338,WebFrameworks - Laravel,alt_map_missing,0.02100238663484487
1339,WebFrameworks - Laravel,alt_missing,10.66491646778043
1340,WebFrameworks - Laravel,alt_spacer_missing,2.0854415274463007
1341,WebFrameworks - Laravel,aria_reference_broken,1.0900556881463803
1342,WebFrameworks - Laravel,blink,0.0011137629276054097
1343,WebFrameworks - Laravel,button_empty,1.0445505171042164
1344,WebFrameworks - Laravel,heading_empty,0.575656324582339
1345,WebFrameworks - Laravel,label_empty,0.21288782816229118
1346,WebFrameworks - Laravel,label_missing,3.41145584725537
1347,WebFrameworks - Laravel,label_multiple,0.18965791567223547
1348,WebFrameworks - Laravel,language_missing,0.3403341288782816
1349,WebFrameworks - Laravel,link_empty,9.63198090692124
1350,WebFrameworks - Laravel,link_skip_broken,0.004614160700079554
1351,WebFrameworks - Laravel,longdesc_invalid,0.010182975338106604
1352,WebFrameworks - Laravel,marquee,0.017820206841686555
1353,WebFrameworks - Laravel,meta_refresh,0.007319013524264121
1354,WebFrameworks - Laravel,server_image_map,0.0
1355,WebFrameworks - Laravel,th_empty,0.04423229912490056
1356,WebFrameworks - Laravel,title_invalid,0.009864757358790771
1357,WebFrameworks - Microsoft ASP.NET,contrast,28.73378873932293
1358,WebFrameworks - Microsoft ASP.NET,alt_area_missing,0.0690376101247708
1359,WebFrameworks - Microsoft ASP.NET,alt_input_missing,0.09962658199543849
1360,WebFrameworks - Microsoft ASP.NET,alt_link_missing,6.051507088233979
1361,WebFrameworks - Microsoft ASP.NET,alt_map_missing,0.03773310674835651
1362,WebFrameworks - Microsoft ASP.NET,alt_missing,6.671291534367873
1363,WebFrameworks - Microsoft ASP.NET,alt_spacer_missing,0.8558204015920576
1364,WebFrameworks - Microsoft ASP.NET,aria_reference_broken,0.4592258843522204
1365,WebFrameworks - Microsoft ASP.NET,blink,0.0026273422476633425
1366,WebFrameworks - Microsoft ASP.NET,button_empty,0.7176557399042977
1367,WebFrameworks - Microsoft ASP.NET,heading_empty,0.41681946245695634
1368,WebFrameworks - Microsoft ASP.NET,label_empty,0.19771029918161084
1369,WebFrameworks - Microsoft ASP.NET,label_missing,2.215755109342158
1370,WebFrameworks - Microsoft ASP.NET,label_multiple,0.11949376145968427
1371,WebFrameworks - Microsoft ASP.NET,language_missing,0.5731854568221457
1372,WebFrameworks - Microsoft ASP.NET,link_empty,5.383905013192612
1373,WebFrameworks - Microsoft ASP.NET,link_skip_broken,0.015752873306202765
1374,WebFrameworks - Microsoft ASP.NET,longdesc_invalid,0.015462188631993203
1375,WebFrameworks - Microsoft ASP.NET,marquee,0.03272438620813023
1376,WebFrameworks - Microsoft ASP.NET,meta_refresh,0.007390098832789231
1377,WebFrameworks - Microsoft ASP.NET,server_image_map,0.0
1378,WebFrameworks - Microsoft ASP.NET,th_empty,0.055912079066231385
1379,WebFrameworks - Microsoft ASP.NET,title_invalid,0.00806090961942668
1380,WebFrameworks - ZURB Foundation,contrast,34.45486411973218
1381,WebFrameworks - ZURB Foundation,alt_area_missing,0.030484442693974007
1382,WebFrameworks - ZURB Foundation,alt_input_missing,0.01252461599054746
1383,WebFrameworks - ZURB Foundation,alt_link_missing,6.0917684127609295
1384,WebFrameworks - ZURB Foundation,alt_map_missing,0.0041354864119732175
1385,WebFrameworks - ZURB Foundation,alt_missing,5.198227648680583
1386,WebFrameworks - ZURB Foundation,alt_spacer_missing,0.29661283970066954
1387,WebFrameworks - ZURB Foundation,aria_reference_broken,1.3692004726270186
1388,WebFrameworks - ZURB Foundation,blink,3.9385584875935406e-05
1389,WebFrameworks - ZURB Foundation,button_empty,1.2369830641985033
1390,WebFrameworks - ZURB Foundation,heading_empty,0.6166994879873966
1391,WebFrameworks - ZURB Foundation,label_empty,0.32886963371406064
1392,WebFrameworks - ZURB Foundation,label_missing,2.495116187475384
1393,WebFrameworks - ZURB Foundation,label_multiple,0.259747932256794
1394,WebFrameworks - ZURB Foundation,language_missing,0.12225285545490351
1395,WebFrameworks - ZURB Foundation,link_empty,9.62886963371406
1396,WebFrameworks - ZURB Foundation,link_skip_broken,0.028712091374556912
1397,WebFrameworks - ZURB Foundation,longdesc_invalid,0.004096100827097282
1398,WebFrameworks - ZURB Foundation,marquee,0.0031508467900748325
1399,WebFrameworks - ZURB Foundation,meta_refresh,0.009807010634107917
1400,WebFrameworks - ZURB Foundation,server_image_map,0.0
1401,WebFrameworks - ZURB Foundation,th_empty,0.09472233162662466
1402,WebFrameworks - ZURB Foundation,title_invalid,0.006301693580149665
